Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Ordered_Date_Year,Ordered_Date_Month,Ordered_Date_Day,Time_OrderPicked_hours,Time_OrderPicked_mins,Time_Orderd_hours,Time_Orderd_mins,Distance_covered,Time_taken (min)
23.0,4.9,Sunny,Jam,1,scooter,1.0,No,Metropolitian,2022,3,7,20,25,20,15,9.05610943030204,19
,,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,24,10,55,10,40,3.0640094555094217,17
31.0,3.8,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,20,19,35,19,35,19.87743959766233,35
39.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,2,22,55,22,45,10.867421265092352,27
29.0,4.9,Cloudy,Jam,2,scooter,2.0,No,Urban,2022,3,10,20,25,20,10,17.073537690614117,37
39.0,4.6,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,2022,4,2,19,35,20,45,17.07362495419754,29
26.0,5.0,Stormy,Medium,2,scooter,1.0,No,Urban,2022,4,6,17,50,17,45,16.600272418856072,26
29.0,4.6,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,2022,2,14,21,30,21,15,19.62863136037915,45
32.0,4.9,Sunny,Jam,0,motorcycle,0.0,No,Urban,2022,3,2,21,40,21,25,13.989916877275611,28
20.0,4.6,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,2,11,9,30,9,20,3.052738741797855,17
39.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,28,23,30,23,25,7.790125828454116,26
33.0,4.6,Sunny,Jam,0,motorcycle,1.0,No,Urban,2022,3,2,20,35,20,25,11.916705005077658,32
29.0,5.0,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,10,20,50,20,45,17.07644834661623,33
22.0,4.7,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,20,20,30,20,15,13.973206773137711,24
32.0,4.9,Sunny,High,0,motorcycle,1.0,No,Metropolitian,2022,3,11,11,45,11,35,3.1089255711547725,20
21.0,4.7,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,2022,4,5,17,30,17,15,9.2191235676111,17
35.0,4.2,Stormy,Medium,2,scooter,1.0,No,Metropolitian,2022,4,2,17,30,17,20,16.63579806090435,35
24.0,4.5,Sunny,Jam,1,motorcycle,1.0,No,Urban,2022,3,16,20,35,20,30,12.294166376369663,24
24.0,4.6,Sunny,High,1,motorcycle,1.0,No,Metropolitian,2022,3,30,14,40,14,35,6.119866712015615,13
39.0,4.5,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,25,23,50,23,45,17.076596635444833,18
24.0,4.8,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,17,17,20,17,10,7.660898979387872,12
33.0,4.5,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,27,20,5,19,35,13.7888461168452,31
24.0,4.7,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,31,18,5,17,50,19.88336063154585,32
24.0,4.6,Stormy,Low,0,motorcycle,1.0,No,Urban,2022,3,16,22,50,22,40,12.16161548161981,21
22.0,4.5,Windy,Low,2,scooter,1.0,No,Urban,2022,3,28,22,25,22,20,4.657579589646204,15
32.0,4.7,Windy,Low,2,scooter,0.0,No,Metropolitian,2022,3,21,9,25,9,10,3.1088209178699797,22
25.0,4.1,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,19,8,25,8,15,3.059554247595471,17
38.0,4.8,Sunny,High,2,electric_scooter,0.0,No,Urban,2022,2,17,12,5,11,55,2.9845125598688367,15
31.0,4.7,Stormy,Low,2,motorcycle,0.0,No,,2022,3,7,19,35,23,50,4.674153680097242,22
23.0,4.9,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,17,22,20,22,10,7.772343594464243,13
33.0,5.0,Cloudy,Medium,2,electric_scooter,0.0,No,Metropolitian,2022,3,5,17,50,17,45,7.772596236164786,19
35.0,3.6,Sandstorms,Jam,1,scooter,1.0,No,Urban,2022,3,18,21,25,21,20,13.40647565433019,31
38.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,2022,3,28,22,25,22,20,4.717601092054723,24
,,Fog,Low,2,scooter,,No,Metropolitian,2022,3,3,9,40,19,35,3.105049191152739,17
31.0,4.0,Windy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,17,20,20,20,10,4.590771505102241,49
30.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,10,21,10,20,55,12.420750050313671,30
23.0,4.9,Sunny,Low,1,motorcycle,0.0,No,Urban,2022,3,26,19,35,8,50,1.5293705867132354,15
35.0,5.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,24,17,35,17,25,7.66052012420465,33
31.0,5.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,17,22,15,19,35,4.469166522803337,28
27.0,5.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,1,21,10,19,35,4.537418110277337,29
26.0,5.0,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,2022,3,9,23,20,23,10,4.657619913371798,15
21.0,4.8,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,4,1,21,25,21,10,7.7635043374686274,19
38.0,4.2,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,4,18,35,18,20,12.294124530423586,33
25.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Urban,2022,3,16,21,45,21,35,20.181172140809306,36
29.0,4.6,Sunny,Jam,0,motorcycle,0.0,No,Urban,2022,3,4,19,45,19,35,20.17826723909956,15
23.0,4.7,Fog,Medium,1,motorcycle,1.0,No,Urban,2022,3,15,17,50,17,45,9.314976789360625,12
24.0,5.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,3,19,35,8,55,3.029537387569692,14
22.0,4.7,Fog,High,1,motorcycle,1.0,No,Metropolitian,2022,3,21,11,55,11,45,3.073782598017619,30
,,Fog,Medium,2,scooter,0.0,No,Metropolitian,2022,3,15,18,50,19,35,4.717601092054723,18
23.0,4.7,Sandstorms,Jam,2,scooter,,No,Metropolitian,2022,3,13,21,35,21,25,7.772253320446165,11
25.0,4.9,Fog,Medium,2,electric_scooter,0.0,No,Urban,2022,3,11,19,35,15,45,6.058874461145506,16
,,Stormy,Low,2,scooter,1.0,No,Metropolitian,2022,3,1,10,20,10,10,3.0408931296411703,15
23.0,4.8,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,24,20,40,20,30,4.469203457950985,29
25.0,4.6,Sunny,Jam,2,scooter,1.0,No,Metropolitian,2022,2,14,19,40,19,25,16.411877482424305,21
22.0,4.8,Fog,High,2,motorcycle,1.0,No,Metropolitian,2022,2,11,11,20,11,10,3.0527537281360067,29
23.0,4.4,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,2,18,21,35,21,25,19.34359866677065,40
37.0,4.7,Sandstorms,Medium,0,motorcycle,0.0,No,Urban,2022,3,11,16,5,15,50,6.232380002107721,29
36.0,4.9,Sunny,Jam,1,scooter,1.0,No,Metropolitian,2022,2,14,19,30,19,25,13.48135123231739,16
38.0,4.0,Fog,Jam,2,scooter,0.0,No,Metropolitian,2022,3,29,20,30,20,15,10.880951367269883,49
24.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,13,8,35,8,20,1.4883240260793251,21
29.0,4.5,Sandstorms,Low,1,scooter,,No,Metropolitian,2022,3,16,23,10,22,55,12.434914295120448,14
22.0,4.1,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,24,11,10,19,35,3.040541510002792,20
33.0,4.6,Windy,Medium,1,scooter,1.0,No,Metropolitian,2022,4,3,18,30,18,25,7.564859910416516,29
26.0,4.9,Stormy,High,2,scooter,1.0,No,Urban,2022,3,5,13,30,13,25,6.210168035777162,25
32.0,4.9,Sunny,High,1,motorcycle,1.0,No,Metropolitian,2022,3,11,11,40,11,35,1.5321890925569548,22
37.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,17,8,25,8,20,1.5527001583674398,23
29.0,4.7,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,2,17,25,17,20,12.419649807727565,36
29.0,4.6,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,9,14,55,14,50,6.128850978538233,23
35.0,3.8,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,10,20,25,20,10,10.756383853403822,37
20.0,4.6,Sunny,Medium,1,scooter,,No,Urban,2022,2,12,17,50,17,45,12.484184857475691,13
38.0,4.8,Windy,Low,2,scooter,1.0,No,Urban,2022,2,14,22,55,22,50,20.50758678093407,24
30.0,4.6,Sandstorms,Medium,0,motorcycle,0.0,No,Urban,2022,3,30,18,30,18,25,8.938177476637758,28
25.0,4.8,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,2022,3,31,19,15,19,35,13.584306064167167,24
28.0,4.9,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,12,22,35,22,25,10.428262034058305,20
22.0,4.8,Windy,Jam,2,scooter,1.0,No,Urban,2022,4,2,19,45,19,30,12.58026782240096,15
37.0,,Fog,Medium,2,scooter,1.0,No,Urban,2022,2,11,17,45,17,35,6877.315723503391,16
31.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,20,20,45,20,35,12.074255310176673,36
23.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,29,20,10,19,35,12.256076445468295,43
27.0,4.7,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,31,18,15,19,35,20.44292976252901,26
33.0,3.8,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,18,20,15,20,10,16.38598063528554,33
32.0,4.5,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,16,21,40,21,25,11.00773476374462,40
26.0,4.6,Sandstorms,Medium,0,motorcycle,0.0,No,Urban,2022,3,30,15,25,15,15,6.119039466469951,16
34.0,4.5,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,2,19,35,18,55,19.617581275547632,35
31.0,4.2,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,5,18,55,18,45,7.762635434587253,36
29.0,4.5,Fog,Low,2,motorcycle,0.0,No,Urban,2022,2,13,9,55,9,45,2.996313374961597,11
31.0,4.1,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,2022,3,31,18,5,17,50,20.44292976252901,38
29.0,4.6,Sunny,Jam,2,scooter,1.0,No,Urban,2022,3,21,20,20,20,15,9.054602228168925,16
34.0,4.7,Sandstorms,Medium,2,motorcycle,1.0,No,Urban,2022,3,15,18,5,17,50,8.940047176804278,27
32.0,4.6,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,26,12,5,19,35,3.105131477545897,35
36.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,6,23,15,23,10,20.20729968887068,27
24.0,4.6,Fog,Low,2,motorcycle,1.0,No,Urban,2022,3,28,22,25,22,10,4.544085706303389,13
36.0,4.6,Fog,Medium,2,scooter,1.0,No,Metropolitian,2022,3,28,19,10,19,35,4.561267998364189,17
28.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,23,23,50,23,45,19.91558571344329,23
22.0,4.9,Windy,High,2,scooter,0.0,No,Urban,2022,2,17,12,20,12,10,6.17570473190859,14
25.0,4.7,Fog,Low,0,motorcycle,1.0,No,Urban,2022,3,3,22,30,22,15,7.448626618603313,16
25.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,2022,4,1,9,45,9,30,1.5368503798521729,19
25.0,4.6,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,4,19,15,19,35,10.724960763776828,39
36.0,4.6,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,2022,3,23,20,35,20,25,12.291841945089606,49
35.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,7,22,10,21,55,9.315745361545886,34
37.0,5.0,Windy,Jam,0,motorcycle,2.0,No,Urban,2022,3,3,21,40,21,30,4.59595027478907,35
25.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Urban,2022,3,17,23,25,23,15,4.717601092054723,15
37.0,4.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,4,1,12,30,12,20,5.959018323622379,33
30.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Urban,2022,3,21,8,30,8,20,1.489792976782627,24
26.0,5.0,Cloudy,Medium,1,scooter,1.0,No,Urban,2022,4,4,19,35,17,55,16.853347148215086,36
28.0,5.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,4,21,15,19,35,10.564405615161895,38
31.0,4.8,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,24,11,5,19,35,3.025059809277375,19
32.0,3.6,Windy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,4,22,10,19,35,13.615833459011268,34
30.0,4.9,Sunny,Jam,2,scooter,0.0,No,Metropolitian,2022,3,5,21,45,21,40,4.596666925181527,23
22.0,4.7,Sandstorms,Low,1,scooter,0.0,No,Urban,2022,3,24,22,15,22,10,4.657651549280329,10
28.0,4.6,Sandstorms,Low,2,electric_scooter,1.0,No,Urban,2022,3,15,10,30,10,15,1.509479521227172,15
34.0,4.1,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,19,20,50,20,45,7.448379823536196,38
24.0,4.8,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,3,21,19,35,20,55,4.5607604314529,29
36.0,4.1,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,4,6,19,35,19,45,13.97121661678327,36
23.0,4.8,Sandstorms,Jam,2,electric_scooter,1.0,No,Urban,2022,3,8,21,55,21,50,12.25501434480783,21
20.0,4.6,Cloudy,Jam,2,motorcycle,2.0,No,Metropolitian,2022,2,16,20,10,19,35,16.47648926069649,42
29.0,4.9,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,9,20,40,20,35,4.537922749289298,16
21.0,4.4,Fog,Medium,2,scooter,0.0,No,Metropolitian,2022,3,10,18,5,17,55,20.181186875221297,32
22.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,2022,4,2,17,55,17,40,10.5652785705811,22
20.0,4.6,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,2022,4,2,23,30,23,15,10.880887117732282,21
20.0,4.8,Fog,Low,2,motorcycle,1.0,No,Urban,2022,4,2,19,35,23,50,14.021812013196106,20
31.0,4.7,Stormy,Low,1,scooter,1.0,No,Metropolitian,2022,3,19,8,45,8,35,1.5581570033504792,26
23.0,4.7,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,2022,3,12,19,5,18,55,12.293508819559186,28
20.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,28,9,40,9,35,3.105363416194922,10
29.0,4.7,Cloudy,High,0,motorcycle,0.0,No,Metropolitian,2022,4,1,11,50,11,40,3.116288055540994,28
20.0,4.8,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,27,19,35,20,50,12.293290453033771,38
29.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,2022,4,2,20,40,20,25,10.602450942886511,22
35.0,4.9,Stormy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,26,21,40,21,30,4.717601092054723,29
,,Stormy,High,1,scooter,0.0,No,Urban,2022,3,26,11,40,19,35,3.0189114817580243,21
23.0,4.8,Windy,Medium,0,motorcycle,0.0,No,Urban,2022,3,28,17,40,17,30,7.5628176900723,25
25.0,4.5,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,29,19,35,17,55,19.879870677373702,23
25.0,4.9,Sunny,Medium,0,motorcycle,0.0,No,Urban,2022,3,29,17,55,17,50,10.564405615161895,15
22.0,4.9,Fog,Low,2,scooter,0.0,No,Metropolitian,2022,3,30,19,35,23,50,9.31399060766806,15
26.0,4.4,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,15,19,35,22,55,9.313614929815012,28
36.0,4.9,Sandstorms,High,2,scooter,1.0,No,Metropolitian,2022,3,13,13,10,19,35,5.958756242189327,31
,,Sunny,High,2,scooter,0.0,No,Metropolitian,2022,4,3,11,40,11,25,1.5322885596942126,23
22.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,2022,3,31,19,35,23,50,10.707675026486204,24
31.0,4.6,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,2022,2,18,18,45,18,30,10.683856793292962,22
28.0,4.5,Windy,Medium,2,scooter,1.0,No,Urban,2022,3,19,17,50,17,35,8.937919334801594,29
31.0,4.9,Sandstorms,Low,2,electric_scooter,1.0,No,Urban,2022,3,9,8,50,8,35,3.104632093351238,21
21.0,4.7,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,28,19,15,19,10,4.595940524023754,11
,,,,3,motorcycle,1.0,No,,2022,3,17,9,50,19,35,17904.3909267133,19
31.0,4.4,Cloudy,High,1,motorcycle,0.0,No,Metropolitian,2022,3,15,14,55,14,40,6.119866712015615,33
25.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,28,19,40,19,25,7.562364213495008,16
26.0,4.5,Windy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,9,23,50,23,40,9.348114492434789,12
25.0,4.8,Windy,Low,1,scooter,0.0,,Metropolitian,2022,3,27,22,45,22,40,12.418575637818035,10
39.0,4.2,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,13,19,35,19,35,7.772039544673178,34
24.0,4.7,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,30,21,50,21,45,8.938197833558919,28
25.0,4.7,Stormy,Low,2,motorcycle,1.0,,Metropolitian,2022,4,5,23,15,19,35,4.65819360783491,11
33.0,3.7,Sunny,Jam,1,scooter,,No,Metropolitian,2022,3,14,19,35,21,45,12.420345124240976,33
39.0,5.0,Cloudy,Low,2,electric_scooter,,No,Metropolitian,2022,3,13,8,30,8,20,3.025377321543807,18
26.0,4.8,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,15,15,50,15,40,6.117725989708161,16
38.0,4.7,Cloudy,Jam,0,motorcycle,3.0,No,Semi-Urban,2022,3,27,19,55,19,40,12.46426668801362,52
39.0,4.7,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,2022,3,12,21,5,19,35,12.419709768770852,53
29.0,4.5,Sunny,High,1,scooter,0.0,No,Urban,2022,3,7,19,35,12,50,6.232380002107721,11
35.0,4.2,Fog,Low,0,motorcycle,1.0,No,Urban,2022,3,31,23,35,23,30,16.63541627418215,43
22.0,5.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,2,19,35,22,50,10.723264172167632,16
20.0,4.8,Cloudy,Low,2,scooter,1.0,No,Metropolitian,2022,3,12,22,35,22,30,12.464422665211348,27
22.0,4.6,Windy,Jam,1,scooter,0.0,No,Urban,2022,3,17,19,30,19,20,4.656557579510365,23
29.0,4.7,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,13,23,50,23,45,9.348433430020537,21
31.0,4.6,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,10,20,10,19,35,13.68092007746041,53
23.0,4.8,Sunny,Low,0,motorcycle,,No,Metropolitian,2022,3,24,19,35,23,55,7.862668167410368,19
29.0,4.6,Stormy,Medium,1,motorcycle,1.0,No,,2022,2,14,19,35,18,45,20.969028454523297,23
20.0,5.0,Stormy,Jam,1,motorcycle,,No,Metropolitian,2022,3,15,21,25,21,10,7.762394296687464,16
22.0,4.8,Windy,Jam,2,electric_scooter,1.0,No,Urban,2022,3,30,21,40,21,35,4.656902198106395,27
30.0,4.2,Sandstorms,Low,0,motorcycle,,No,Metropolitian,2022,3,15,23,35,23,25,9.220368460607467,25
36.0,4.8,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,2022,2,11,21,55,21,45,9.1573304814271,46
23.0,4.6,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,3,19,35,18,55,7.762499175710356,21
39.0,4.9,Fog,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,11,10,45,10,40,1.514792735566484,28
35.0,4.8,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,3,30,19,35,9,55,1.5580865162468949,28
26.0,5.0,Cloudy,Medium,2,electric_scooter,0.0,No,Urban,2022,2,16,19,10,19,35,10.444817974537816,28
20.0,5.0,Stormy,Jam,1,scooter,0.0,No,Metropolitian,2022,2,14,20,20,20,10,12.35024713647317,28
39.0,4.8,Stormy,Medium,1,scooter,0.0,No,Urban,2022,3,12,17,30,17,25,13.582337494192412,26
31.0,4.6,Sunny,Jam,1,scooter,1.0,No,Metropolitian,2022,3,26,19,35,19,30,4.596666925181527,24
20.0,4.8,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,2022,2,17,19,35,22,45,2222.608036183074,10
33.0,4.3,Windy,Jam,1,motorcycle,0.0,No,Urban,2022,3,29,19,20,19,15,19.975916923135387,44
20.0,2.7,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,20,23,35,23,25,10.86821251710302,40
36.0,4.7,Sunny,Medium,0,motorcycle,2.0,No,Metropolitian,2022,3,10,18,15,18,10,16.601046189403373,38
29.0,4.6,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,2022,4,4,18,10,19,35,20.181161774852512,23
25.0,5.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,20,19,35,19,45,16.851045489710874,31
22.0,4.8,Fog,Medium,2,electric_scooter,0.0,No,Metropolitian,2022,4,1,18,5,17,50,7.862668167410368,11
29.0,4.9,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,2022,3,25,17,25,17,20,13.682164847733755,21
24.0,4.7,Sandstorms,Low,2,scooter,,No,Urban,2022,3,19,8,55,8,50,1.5125686168842198,18
35.0,4.5,Cloudy,Low,2,electric_scooter,0.0,No,Urban,2022,3,7,8,35,8,20,1.5299884479314707,17
25.0,4.6,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,3,19,25,19,20,4.596738270616882,13
32.0,4.3,Windy,Jam,0,motorcycle,1.0,Yes,Semi-Urban,2022,3,29,19,15,19,10,19.36258018346589,54
37.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,24,9,55,9,40,3.059933327241409,23
20.0,2.8,Sunny,Low,2,scooter,1.0,No,Metropolitian,2022,3,16,19,35,19,35,10.427235657896496,32
30.0,4.5,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,13,21,50,21,45,4.717601092054723,30
30.0,4.9,Stormy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,12,21,50,21,45,12.41898167230365,40
38.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,,2022,3,15,22,30,22,15,7.601681384871196,28
30.0,4.3,Fog,Jam,1,scooter,1.0,No,Urban,2022,4,1,21,40,21,25,7.862668167410368,32
25.0,4.7,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,2022,3,27,19,35,18,50,13.82967763210672,29
35.0,4.9,Windy,Medium,1,scooter,1.0,No,Metropolitian,2022,2,12,18,45,18,35,10.417030220680177,30
26.0,4.6,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,13,20,45,20,40,4.657671710224878,26
24.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,21,9,50,9,40,3.0405372416448646,29
20.0,4.8,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,2,12,22,20,22,15,10.416963824321584,23
24.0,5.0,Cloudy,Low,2,scooter,0.0,No,,2022,4,5,22,20,22,10,7.772523200443429,17
36.0,4.9,Sunny,Medium,0,motorcycle,1.0,No,Urban,2022,3,29,19,5,18,55,20.18263448829367,38
28.0,4.6,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,11,9,20,9,15,3.064210028101302,10
33.0,4.9,Sunny,High,2,scooter,,No,Metropolitian,2022,2,17,13,40,13,30,6.041062443678428,15
27.0,4.8,Sandstorms,High,0,motorcycle,0.0,No,Metropolitian,2022,3,26,14,50,14,35,5.95776607270054,16
26.0,4.9,Windy,Jam,2,electric_scooter,0.0,No,Metropolitian,2022,3,25,19,30,19,20,10.881249731552508,19
35.0,4.6,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,14,22,55,22,50,20.85094842431187,26
26.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,6,20,50,20,35,13.40589201844524,21
22.0,4.8,Stormy,Medium,2,scooter,0.0,No,Metropolitian,2022,3,24,17,55,17,45,7.862668167410368,23
29.0,5.0,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,2022,3,3,22,10,21,55,9.31503559404488,27
,,Sandstorms,Jam,2,scooter,2.0,No,Metropolitian,2022,3,2,19,40,19,35,14.15280068944862,39
38.0,4.1,Fog,High,1,scooter,0.0,No,Metropolitian,2022,3,17,11,30,11,25,3.029537387569692,35
33.0,4.6,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,28,18,40,18,30,8.938588654178497,32
24.0,4.6,Sandstorms,Medium,2,motorcycle,1.0,No,Urban,2022,3,7,15,20,15,10,6.0504060616582525,20
35.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,12,21,55,21,45,10.866360907886408,38
33.0,5.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,27,18,5,17,55,19.97564217448985,37
25.0,5.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,26,23,15,23,10,4.528282400326011,21
35.0,4.3,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,13,20,55,20,45,9.435201537430713,33
33.0,4.9,Fog,Jam,0,motorcycle,3.0,No,Metropolitian,2022,3,29,21,45,21,30,20.85227883430363,48
32.0,5.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,26,20,10,19,35,4.544208221887867,28
32.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,2022,3,24,23,45,23,30,4.717601092054723,19
33.0,4.0,Fog,Jam,1,motorcycle,1.0,No,Urban,2022,4,2,22,5,21,55,19.913009545593138,40
28.0,4.9,Fog,High,0,motorcycle,0.0,No,Urban,2022,3,3,11,15,11,10,1.5322015943257514,21
31.0,4.5,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,13,23,55,23,45,7.720586657032256,25
31.0,4.9,Stormy,Low,2,scooter,1.0,No,Metropolitian,2022,3,6,23,5,19,35,16.600272418856072,25
24.0,4.5,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,5,9,25,9,20,1.5298253586323256,13
33.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,20,19,35,21,50,10.757499697083244,49
39.0,4.7,Fog,Low,1,scooter,0.0,No,Urban,2022,3,31,22,15,22,10,13.83000931143171,27
27.0,4.8,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,4,1,20,55,20,40,7.600994631258686,19
,,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,21,19,30,19,35,4.528164580408178,31
29.0,4.4,Fog,High,2,motorcycle,1.0,No,Urban,2022,3,19,11,45,11,30,3.04081604085675,31
